      648
  0.5854578020000000E+02  0.6132308960000000E+02  0.6257050990000000E+02
  0.5731432910000000E+02  0.6108438490000000E+02  0.6362494470000000E+02
  0.5675370220000000E+02  0.6031610970000000E+02  0.5505878930000000E+02
  0.5758565430000000E+02  0.6039213660000000E+02  0.5562961100000000E+02
  0.5595978260000000E+02  0.6019240860000000E+02  0.5567373280000000E+02
  0.6139887330000000E+02  0.5945256230000000E+02  0.5560240270000000E+02
  0.6048813820000000E+02  0.5959557060000000E+02  0.5601938250000000E+02
  0.6130194660000000E+02  0.5877304550000000E+02  0.5485901830000000E+02
  0.7371585400000000E+01  0.1903484900000000E+01  0.5834825040000000E+02
  0.6404272900000000E+01  0.2184117400000000E+01  0.5825174330000000E+02
  0.7942339800000000E+01  0.2554421100000000E+01  0.5782453060000000E+02
  0.5508624550000000E+02  0.5577989580000000E+02  0.6304534440000000E+02
  0.5608105180000000E+02  0.5569479940000000E+02  0.6320929050000000E+02
  0.5484130380000000E+02  0.5517460820000000E+02  0.6227243420000000E+02
  0.3360612700000000E+01  0.5524591450000000E+02  0.3835720400000000E+01
  0.4254359000000000E+01  0.5529131890000000E+02  0.4307861900000000E+01
  0.3454959700000000E+01  0.5570265770000000E+02  0.2937808600000000E+01
  0.5403852500000000E+01  0.9876498600000000E+01  0.6211602210000000E+02
  0.6231667400000000E+01  0.9627625900000000E+01  0.6264189720000000E+02
  0.4923770700000000E+01  0.9022992199999999E+01  0.6186144350000000E+02
  0.5810097220000000E+02  0.2194733000000000E+01  0.5756762980000000E+02
  0.5798934940000000E+02  0.2945627600000000E+01  0.5823655600000000E+02
  0.5766538620000000E+02  0.2478576900000000E+01  0.5669960980000000E+02
  0.6321300030000000E+02  0.5881675240000000E+02  0.5963002200000000E+02
  0.6317988870000000E+02  0.5963024140000000E+02  0.6023077010000000E+02
  0.6395282270000000E+02  0.5895437240000000E+02  0.5895364290000000E+02
  0.1233067700000000E+01  0.5627897740000000E+02  0.7826313400000000E+01
  0.1294239500000000E+01  0.5562090400000000E+02  0.7060182100000000E+01
  0.2804554000000000E+00  0.5627798560000000E+02  0.8167327000000000E+01
  0.7537499700000000E+01  0.8550655799999999E+01  0.1021074650000000E+02
  0.7577315600000000E+01  0.9079748400000000E+01  0.1107227800000000E+02
  0.7953988900000000E+01  0.9110149699999999E+01  0.9477763200000000E+01
  0.5770895480000000E+02  0.5844515320000000E+02  0.5191541900000000E+01
  0.5831648830000000E+02  0.5925217150000000E+02  0.5249711300000000E+01
  0.5688074590000000E+02  0.5863388060000000E+02  0.5741279100000000E+01
  0.5897117140000000E+02  0.6181754590000000E+02  0.5424559120000000E+02
  0.5942975520000000E+02  0.6114037040000000E+02  0.5484132290000000E+02
  0.5798101900000000E+02  0.6160952570000000E+02  0.5423605920000000E+02
  0.6358212470000000E+02  0.7140364600000000E+01  0.3998859200000000E+01
  0.6341753480000000E+02  0.7989373200000000E+01  0.4524080200000000E+01
  0.6457616330000000E+02  0.6951788100000000E+01  0.4008053800000000E+01
  0.2811663800000000E+01  0.5592736240000000E+02  0.5770506380000000E+02
  0.3331540500000000E+01  0.5549331190000000E+02  0.5845678810000000E+02
  0.3011916300000000E+01  0.5691910740000000E+02  0.5771501060000000E+02
  0.2931430000000000E+01  0.1057986380000000E+02  0.6333369730000000E+02
  0.2994862800000000E+01  0.1157635330000000E+02  0.6349724290000000E+02
  0.3737992600000000E+01  0.1029742240000000E+02  0.6279199120000000E+02
  0.6152847770000000E+02  0.5755994300000000E+01  0.6069415090000000E+02
  0.6196400170000000E+02  0.6663079300000000E+01  0.6080034730000000E+02
  0.6183734890000000E+02  0.5358929600000000E+01  0.5981625560000000E+02
  0.5601014610000000E+02  0.1273408700000000E+01  0.6244898800000000E+02
  0.5571635250000000E+02  0.3494460000000000E+00  0.6215960980000000E+02
  0.5576926710000000E+02  0.1925408800000000E+01  0.6171370980000000E+02
  0.2649358500000000E+01  0.6212368010000000E+02  0.6155598640000000E+02
  0.2646194700000000E+01  0.6147342210000000E+02  0.6233117580000000E+02
  0.2370702200000000E+01  0.6303156850000000E+02  0.6190505980000000E+02
  0.6225281400000000E+01  0.8704927600000000E+01  0.5946956640000000E+02
  0.6361339100000000E+01  0.9601738500000000E+01  0.5991787430000000E+02
  0.5722549000000000E+01  0.8105073000000001E+01  0.6011081220000000E+02
  0.6005796910000000E+02  0.6880557500000000E+01  0.5370184420000000E+02
  0.5926334380000000E+02  0.6653907900000000E+01  0.5311792370000000E+02
  0.6089396480000000E+02  0.6815281500000000E+01  0.5313561920000000E+02
  0.5760826590000000E+02  0.2329582400000000E+01  0.4794709100000000E+01
  0.5814657210000000E+02  0.1779048100000000E+01  0.4138278400000000E+01
  0.5802272320000000E+02  0.3251103200000000E+01  0.4847503900000000E+01
  0.2278026300000000E+01  0.6221892830000000E+02  0.5693009380000000E+02
  0.1896600400000000E+01  0.6176714420000000E+02  0.5775116920000000E+02
  0.1524857900000000E+01  0.6235961910000000E+02  0.5626925940000000E+02
  0.6226545330000000E+02  0.5616322990000000E+02  0.5972729210000000E+02
  0.6305937290000000E+02  0.5556566240000000E+02  0.5953659060000000E+02
  0.6261373040000000E+02  0.5707930560000000E+02  0.5997881890000000E+02
  0.7342006000000000E+01  0.5868868800000000E+01  0.5946456910000000E+02
  0.7324981700000000E+01  0.6034059500000000E+01  0.6046266080000000E+02
  0.7537676700000000E+01  0.6747726200000000E+01  0.5900295730000000E+02
  0.6194139480000000E+02  0.5472460270000000E+02  0.1338311300000000E+01
  0.6157241820000000E+02  0.5497122770000000E+02  0.4290283000000000E+00
  0.6117263790000000E+02  0.5470598700000000E+02  0.1995906800000000E+01
  0.4281086600000000E+01  0.3224961800000000E+01  0.5859258800000000E+01
  0.4378203400000000E+01  0.4157480000000000E+01  0.6239704500000000E+01
  0.4079540100000000E+01  0.2592463200000000E+01  0.6622859200000000E+01
  0.6301834110000000E+02  0.4553184800000000E+01  0.3831874400000000E+01
  0.6365505220000000E+02  0.4229947300000000E+01  0.4548726700000000E+01
  0.6295916080000000E+02  0.5561339300000000E+01  0.3894192000000000E+01
  0.5776266580000000E+02  0.5885772700000000E+01  0.5259408950000000E+02
  0.5705195430000000E+02  0.6277840100000000E+01  0.5198999410000000E+02
  0.5796029570000000E+02  0.4944874100000000E+01  0.5227879050000000E+02
  0.5542936330000000E+02  0.6082652090000000E+02  0.6334754940000000E+02
  0.5568200590000000E+02  0.6153151990000000E+02  0.6266717430000000E+02
  0.5460740090000000E+02  0.6114692210000000E+02  0.6384301190000000E+02
